case_id,document_date,source_type,meeting_id,official_url,local_path,status,retrieved_at,sha256,reason
charlotte_2022_01_20,2021-10-12,board_agenda_packet,BVGN3B5AE617,https://go.boarddocs.com/fla/ccpsfl/Board.nsf/Download-AgendaDetailed?open&id=BVGN3B5AE617,data/raw/charlotte_2022_01_20/boarddocs/packets/2021-10-12_BVGN3B5AE617_Regular_School_Board_Meeting.html,accepted,2026-08-27T18:42:36Z,efce1ede4c55b2c7915aa14e22eac3c7879aca3e90fdd88f757d7f4824469afd,
charlotte_2022_01_20,2021-12-07,board_agenda_packet,C75LB355B2E0,https://go.boarddocs.com/fla/ccpsfl/Board.nsf/Download-AgendaDetailed?open&id=C75LB355B2E0,data/raw/charlotte_2022_01_20/boarddocs/packets/2021-12-07_C75LB355B2E0_Regular_School_Board_Meeting.html,accepted,2026-08-27T18:42:39Z,f4aafbcc93f81f80180ae084dc867a446bc07069142168bef843e7fc4237ca79,
charlotte_2022_01_20,2022-01-18,board_agenda_packet,C8CKNA5122D7,https://go.boarddocs.com/fla/ccpsfl/Board.nsf/Download-AgendaDetailed?open&id=C8CKNA5122D7,data/raw/charlotte_2022_01_20/boarddocs/packets/2022-01-18_C8CKNA5122D7_School_Board_Workshop.html,accepted,2026-08-27T18:42:40Z,444b77fdf74b304962b175adf9f627408190f05ae9389edc4e08073ba38824db,
charlotte_2022_01_20,2022-01-18,board_agenda_packet,C8CL4B51CFB5,https://go.boarddocs.com/fla/ccpsfl/Board.nsf/Download-AgendaDetailed?open&id=C8CL4B51CFB5,data/raw/charlotte_2022_01_20/boarddocs/packets/2022-01-18_C8CL4B51CFB5_Regular_School_Board_Meeting.html,accepted,2026-08-27T18:42:40Z,cacd56ab3c16fc1124938ac3d9c74ac60e4e001b5def6b58263b214e729dd753,
charlotte_2022_01_20,2022-01-19,procurement_bid_award,21/22-73GB,https://files.smartsites.parentsquare.com/6026/2122-73gb%5Faward%5Fletter.pdf,data/raw/charlotte_2022_01_20/procurement/candidates/21_22-73GB_2122-73gb_award_letter.pdf,accepted,2026-08-28T01:07:20Z,5b6b145a58c4bd9646e09efcb1d4634394311c486e7ef803197d6a678a57c8c5,
hernando_2022_02_16,,board_agenda_packet,legacy-iqm2-sample-slots,https://www.hernandoschools.org/archived-agendas-minutes,,unavailable,,,"Only eight regular-meeting primary artifacts were retrievable for the 12 fixed target dates. The earlier official IQM2 archive enumerates the remaining period, but its artifact host timed out; four primary slots were therefore filled from the workshop/budget class."
hernando_2022_02_16,,procurement_archive,district-procurement-sample,https://www.bidnetdirect.com/florida/hernandoschools/solicitations/closed-bids,,unavailable,,,"The public BidNet archive exposes no district records for 2020-08-16 through 2022-02-15. Six in-window USAC RFP URLs were discovered, but each exact endpoint returns a 144-byte text/html redirect instead of the named artifact; no accepted procurement notice was available for this sample."
hernando_2022_02_16,2021-09-07,budget_document,district-budget-archive,https://files.smartsites.parentsquare.com/10061/budget_book_2021-2022.pdf,data/raw/hernando_2022_02_16/budget/2021-09-07_budget_book_2021-2022.pdf,accepted,2026-08-27T19:25:53Z,ccdf25d3399c02864881529d4db62397bb3b337a96c4cda0610f644d78d94a75,
hernando_2022_02_16,2021-09-21,board_agenda,962,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/9/962_A_School_Board_Regular_Meeting_21-09-21_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-09-21_962_agenda.pdf,accepted,2026-08-28T01:54:10Z,abf682ab1113319e17cf0b7e1b91194d46cb4911ae482c1d1188a2166c064fc9,
hernando_2022_02_16,2021-10-12,board_agenda,967,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/10/967_A_School_Board_Regular_Meeting_21-10-12_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-10-12_967_agenda.pdf,accepted,2026-08-28T01:54:12Z,23f1b2ca8ade9b451b2b26186e2568336e7e38c4810c9db4da2818882c01e500,
hernando_2022_02_16,2021-10-26,board_agenda,969,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/10/969_A_School_Board_Workshop_21-10-26_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-10-26_969_agenda.pdf,accepted,2026-08-28T01:54:14Z,c8652c0f1260a74a40b8389c3476fd55c2ae650a9aa3a388e1a41e276fc12773,
hernando_2022_02_16,2021-10-26,board_agenda,970,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/10/970_A_School_Board_Regular_Meeting_21-10-26_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-10-26_970_agenda.pdf,accepted,2026-08-28T01:54:16Z,a0e0a4bda64c1f2c84cda7019c3f359e28a84b09c860ba2d199033350717d0a2,
hernando_2022_02_16,2021-11-16,board_agenda,971,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/11/971_A_Organizational___Regular_School_Board_Meeting_21-11-16_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-11-16_971_agenda.pdf,accepted,2026-08-28T01:54:18Z,aa335f8d4fc60a96a9ea79b8810d637604f13c797b69fd54a0ee7423f742a995,
hernando_2022_02_16,2021-12-07,board_agenda,981,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/12/981_A_School_Board_Workshop_21-12-07_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-12-07_981_agenda.pdf,accepted,2026-08-28T01:54:20Z,bd898265a38fa36f92df6a21c8d502175f5e84134cf7f735949c21cabd6ce2a6,
hernando_2022_02_16,2021-12-07,board_agenda,982,https://hernandoschools.legistar1.com/hernandoschools/meetings/2021/12/982_A_School_Board_Regular_Meeting_21-12-07_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2021-12-07_982_agenda.pdf,accepted,2026-08-28T01:54:22Z,de02b2ed4dfcb69d174785e5f356c93abf011d37bb8aafdee0147e93235b61bd,
hernando_2022_02_16,2022-01-11,board_agenda,985,https://hernandoschools.legistar1.com/hernandoschools/meetings/2022/1/985_A_School_Board_Regular_Meeting_22-01-11_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2022-01-11_985_agenda.pdf,accepted,2026-08-28T01:54:24Z,c79bd8764a42e356d0e68c8134e2868c0fe4573dff303594248b68147337cdd3,
hernando_2022_02_16,2022-01-25,board_agenda,988,https://hernandoschools.legistar1.com/hernandoschools/meetings/2022/1/988_A_School_Board_Regular_Meeting_22-01-25_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2022-01-25_988_agenda.pdf,accepted,2026-08-28T01:54:25Z,d48575852c4cb790115a60c6bf16cf39acd53737b4e3489d565b6a41dd3d38cf,
hernando_2022_02_16,2022-02-08,board_agenda,990,https://hernandoschools.legistar1.com/hernandoschools/meetings/2022/2/990_A_School_Board_Workshop_22-02-08_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2022-02-08_990_agenda.pdf,accepted,2026-08-28T01:54:27Z,6e531e1619bcd2360d9e688c3afc7410f3c059e6d0923eca7e9c568caedc12af,
hernando_2022_02_16,2022-02-08,board_agenda,991,https://hernandoschools.legistar1.com/hernandoschools/meetings/2022/2/991_A_School_Board_Regular_Meeting_22-02-08_Agenda.pdf,data/raw/hernando_2022_02_16/legistar/agendas/2022-02-08_991_agenda.pdf,accepted,2026-08-28T01:54:29Z,6efe88ea0ae10bfdec81019d20db4760d426a50345354a3e28ee45e060912311,
miami_dade_2022_04_15,2020-10-21,meeting_agenda,Bd102120,https://pdfs.dadeschools.net/Bdarch/2020/Bd102120/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2020-10-21/66f6e1f0e73029e8__regular-agenda.html,accepted,2026-08-27T18:45:48Z,5180e17f00e144f4982d0f6cf9b3dc80b0d28e4a24f70c8e1ef45627da6fc5ab,
miami_dade_2022_04_15,2020-11-12,procurement_solicitation,ITN-20-007-DP,http://procurement.dadeschools.net/bidsol/pdf/bids/itn-20-007-dp.pdf,data/raw/miami_dade_2022_04_15/procurement_solicitation/2020-11-12/ITN-20-007-DP/ed930db75b7e7863__itn-20-007-dp.pdf,accepted,2026-08-27T19:21:19Z,903c8790f12552a7825147eac1939f6fd40d7e843e20fc60c1363236e33cf847,
miami_dade_2022_04_15,2020-11-22,budget_archive,acfr_fy2020,https://api.dadeschools.net/WMSFiles/145/Comprehensive-Annual-Fin-Report/Comprehensive_Annual_Financial_Report_FY_2020.pdf,data/raw/miami_dade_2022_04_15/budget_archive/2020-11-22/acfr_fy2020/b11448503c7daedf__Comprehensive_Annual_Financial_Report_FY_2020.pdf,accepted,2026-08-27T19:38:13Z,14bed642aebc14021c2b4b49171b0d40953b188cc4c636f9e7b7aa1b1dd8c1ae,Document date from embedded PDF CreationDate metadata
miami_dade_2022_04_15,2020-12-09,meeting_agenda,Bd120920,https://pdfs.dadeschools.net/Bdarch/2020/Bd120920/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2020-12-09/5bf3e4891c1af4b4__regular-agenda.html,accepted,2026-08-27T18:46:53Z,2eba9a2adc6e75da584f10e75aaac4058b718b135f25de595dddfc12a8e5e7d4,
miami_dade_2022_04_15,2021-01-13,meeting_agenda,Bd011321,https://pdfs.dadeschools.net/Bdarch/2021/Bd011321/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-01-13/35b10be3f72c8d4f__regular-agenda.html,accepted,2026-08-27T18:47:26Z,dd39a8ac8064fd693850fe7be82bf580a7647a99e4060e6fbf1dcd752867ab30,
miami_dade_2022_04_15,2021-03-17,meeting_agenda,Bd031721,https://pdfs.dadeschools.net/Bdarch/2021/Bd031721/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-03-17/26d5c24a649bb483__regular-agenda.html,accepted,2026-08-27T18:49:23Z,d020bc93d492675f78c26d7ff7bc4a97f3e95bb382d4ffc42b6ac7b180985147,
miami_dade_2022_04_15,2021-04-15,procurement_solicitation,ITB-20-033-DP,http://procurement.dadeschools.net/bidsol/pdf/bids/itb-20-033-dp.zip,data/raw/miami_dade_2022_04_15/procurement_solicitation/2021-04-15/ITB-20-033-DP/ba638d8982caf314__ITB-20-033-DP_Telephone_Equipment_and_Repair.pdf,accepted,2026-08-27T19:24:05Z,4f2061b8adbc6e54b6ed3585f21f7dbbb8139e0c34bc3ae4cf83138f6e90d5f2,Extracted primary official ZIP member: ITB-20-033-DP Telephone Equipment and Repair.pdf
miami_dade_2022_04_15,2021-04-21,meeting_agenda,Bd042121,https://pdfs.dadeschools.net/Bdarch/2021/Bd042121/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-04-21/ad0cd5aed17b33c5__regular-agenda.html,accepted,2026-08-27T18:50:27Z,6cf7fd6a332fd0db1aa5613c00a741fb16dec7287161080047406bd96672fea7,
miami_dade_2022_04_15,2021-04-28,workshop_material,Bd042821,https://pdfs.dadeschools.net/Bdarch/2021/Bd042821/materials.pdf,data/raw/miami_dade_2022_04_15/board_archive/2021-04-28/deed169a014daa1b__materials.pdf,accepted,2026-08-27T18:50:43Z,84015fbced5b2986dc114da36bad6fab1bd4aeaf32afa826e75c6e21d11aa6a4,
miami_dade_2022_04_15,2021-06-23,meeting_agenda,Bd062321,https://pdfs.dadeschools.net/Bdarch/2021/Bd062321/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-06-23/9335bc78315e404b__regular-agenda.html,accepted,2026-08-27T18:52:19Z,fefd272d863a37a01209cc5441a3d8fc1ad6b926585863fea92a1ec728bbc607,
miami_dade_2022_04_15,2021-08-18,meeting_agenda,Bd081821,https://pdfs.dadeschools.net/Bdarch/2021/Bd081821/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-08-18/c0a4158f07e239f2__regular-agenda.html,accepted,2026-08-27T18:53:36Z,948fc494da7815d84baa9b20dd2ce9f1de5d36d4ea072e3a9c25711fe03ed190,
miami_dade_2022_04_15,2021-09-07,budget_archive,adopted_budget_forms_2021_22,https://api.dadeschools.net/WMSFiles/145/Adopted%20Annual%20Budget/21-22-STATE-BUDGET-FORMS.pdf,data/raw/miami_dade_2022_04_15/budget_archive/2021-09-07/adopted_budget_forms_2021_22/7f085cb45489c2af__21-22-STATE-BUDGET-FORMS.pdf,accepted,2026-08-27T19:24:59Z,cf5447aa41c8b97acc9535bb5c06bef13a4df845d1e90110be4b2165c4caf3e3,Document date from embedded PDF CreationDate metadata
miami_dade_2022_04_15,2021-09-09,meeting_agenda,Bd090921,https://pdfs.dadeschools.net/Bdarch/2021/Bd090921/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-09-09/702547d95d1c43c0__regular-agenda.html,accepted,2026-08-27T18:54:33Z,d1d20e25fdb47927aa67d90fd15ee53e41e092a784c3336667f9245de578c401,
miami_dade_2022_04_15,2021-09-14,procurement_solicitation,ITB-20-068-CM,http://procurement.dadeschools.net/bidsol/pdf/bids/itb-20-068-cm.zip,data/raw/miami_dade_2022_04_15/procurement_solicitation/2021-09-14/ITB-20-068-CM/6bcad9e2df6867ec__ITB-20-068-CM_Recycling_of_Computing_Devices.pdf,accepted,2026-08-27T19:20:08Z,fd156c59f5d0b653378528c1097984eb0c0d86256d44e6cb3b61fb47218594b2,Extracted primary official ZIP member: ITB-20-068-CM Recycling of Computing Devices.pdf
miami_dade_2022_04_15,2021-11-17,meeting_agenda,Bd111721,https://pdfs.dadeschools.net/Bdarch/2021/Bd111721/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2021-11-17/b58a54893adb7cba__regular-agenda.html,accepted,2026-08-27T18:55:43Z,5da68e71415514cecf4d940245f5e9f8b60a51dda7da7ceaf91ae213e3d07122,
miami_dade_2022_04_15,2022-01-12,meeting_agenda,Bd011222,https://pdfs.dadeschools.net/Bdarch/2022/Bd011222/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2022-01-12/6971dc6c7e99e2b5__regular-agenda.html,accepted,2026-08-27T18:56:54Z,062a926a908585a36127ed406046fc84c18539c2fd427485d6ea70b0a358df1a,
miami_dade_2022_04_15,2022-02-02,workshop_material,Bd020222,https://pdfs.dadeschools.net/Bdarch/2022/Bd020222/board-workshop.html,data/raw/miami_dade_2022_04_15/board_archive/2022-02-02/67cd9e0799a2d10e__board-workshop.html,accepted,2026-08-27T18:57:00Z,0bc09ed4065ebca1dd35e96b4ff5226f86f8da51fc92946e69c50237a6e093fc,
miami_dade_2022_04_15,2022-02-17,procurement_solicitation,RFP-21-036-CM,http://procurement.dadeschools.net/bidsol/pdf/bids/rfp-21-036-cm.pdf,data/raw/miami_dade_2022_04_15/procurement_solicitation/2022-02-17/RFP-21-036-CM/33db8f2974ba3986__rfp-21-036-cm.pdf,accepted,2026-08-27T19:22:42Z,0200e715bd389091db2a9d7739e62b08cc3724624877f5d354cb23d66bd061a6,
miami_dade_2022_04_15,2022-03-09,meeting_agenda,Bd030922,https://pdfs.dadeschools.net/Bdarch/2022/Bd030922/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2022-03-09/09f4e0cd0a620e8f__regular-agenda.html,accepted,2026-08-27T18:58:03Z,6775a89e726db189fc0c0131e17f9a7eb1474800884be7429ed1654b189818ed,
miami_dade_2022_04_15,2022-04-13,meeting_agenda,Bd041322,https://pdfs.dadeschools.net/Bdarch/2022/Bd041322/regular-agenda.html,data/raw/miami_dade_2022_04_15/board_archive/2022-04-13/9b0d5bdd08d76e29__regular-agenda.html,accepted,2026-08-27T18:58:57Z,2444d87cfbc4b8b29063737d55e81edaa9f5ed2ea55ac7a00bb6e757ea03565c,
volusia_2022_09_12,2021-03-17,procurement_notice,SSN 21-001EB,https://www.myvendorlink.com/agencies/vcsb/solicitationdetails?vsn=108222,data/raw/volusia_2022_09_12/vendorlink/notices/2021-03-17_108222_SSN 21-001EB.html,accepted,2026-08-27T19:20:25Z,347b807436f769c2f205212e6b53a7cddbc7b7153b93b81b9308d60db12d564a,
volusia_2022_09_12,2021-03-30,board_packet,BXGKKR522799,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=BXGKKR522799,data/raw/volusia_2022_09_12/boarddocs/packets/2021-03-30_BXGKKR522799.html,accepted,2026-08-27T19:14:39Z,520cb412f1f8c435444842d9cdc907da9fe3003218d961f14aafb79c1abcc4a1,
volusia_2022_09_12,2021-03-30,workshop_packet,BXGKV352A1BD,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=BXGKV352A1BD,data/raw/volusia_2022_09_12/boarddocs/packets/2021-03-30_BXGKV352A1BD.html,accepted,2026-08-27T19:14:36Z,31201cf7586ed6e7ed0608a482381a59f9235fe8c60bd99b59cccb6292613816,
volusia_2022_09_12,2021-04-27,board_packet,BYQUW273BD5A,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=BYQUW273BD5A,data/raw/volusia_2022_09_12/boarddocs/packets/2021-04-27_BYQUW273BD5A.html,accepted,2026-08-27T19:14:39Z,46270e933eaaa2a27854ffa47b3f4b4942487ac61459df7aeba7e5bd7da0c1f2,
volusia_2022_09_12,2021-06-22,board_packet,C2JPFN63A84E,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C2JPFN63A84E,data/raw/volusia_2022_09_12/boarddocs/packets/2021-06-22_C2JPFN63A84E.html,accepted,2026-08-27T19:14:44Z,dcd699fbce13901a9d9cc5c414b7a87b4ac066a43ec8e5186f090bd9b971bafb,
volusia_2022_09_12,2021-08-10,board_packet,C4QGSJ4537D1,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C4QGSJ4537D1,data/raw/volusia_2022_09_12/boarddocs/packets/2021-08-10_C4QGSJ4537D1.html,accepted,2026-08-27T19:14:45Z,7fc1972fe83cd091698627430bf657687011c4101b412439ed1a4bc28f3ea287,
volusia_2022_09_12,2021-08-31,procurement_notice,MTS-22-002LS,https://www.myvendorlink.com/agencies/vcsb/solicitationdetails?vsn=117139,data/raw/volusia_2022_09_12/vendorlink/notices/2021-08-31_117139_MTS-22-002LS.html,accepted,2026-08-27T19:20:24Z,079e6f571b00698df7b8d1d452cf4f8f5f5c810005432e552bc74b92f0f132c6,
volusia_2022_09_12,2021-09-14,workshop_packet,C66GQQ4489B8,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C66GQQ4489B8,data/raw/volusia_2022_09_12/boarddocs/packets/2021-09-14_C66GQQ4489B8.html,accepted,2026-08-27T19:14:45Z,15a56d6b970968ac5129a7e190062fdd476343b841ed70b68bcc1ff8393a0285,
volusia_2022_09_12,2021-09-28,board_packet,C5HKTA532294,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C5HKTA532294,data/raw/volusia_2022_09_12/boarddocs/packets/2021-09-28_C5HKTA532294.html,accepted,2026-08-27T19:14:49Z,256af80bd48d3da0e0c0e0a7b872aff2ac66d298b1780dcc8992c58cffacb0e1,
volusia_2022_09_12,2021-11-16,board_packet,C79HV3498702,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C79HV3498702,data/raw/volusia_2022_09_12/boarddocs/packets/2021-11-16_C79HV3498702.html,accepted,2026-08-27T19:14:49Z,0d6a48474021e5145e17dae7b85039b675d2c9567f9ec777d742d2cff07405e0,
volusia_2022_09_12,2022-01-11,board_packet,C98KT4535659,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=C98KT4535659,data/raw/volusia_2022_09_12/boarddocs/packets/2022-01-11_C98KT4535659.html,accepted,2026-08-27T19:14:51Z,63daf21c78946a02b43a9cb1cc8ced573c7ad3de7b7c3f0c5f4149a0cb254cdc,
volusia_2022_09_12,2022-02-16,procurement_notice,RFQ 22-006JH,https://www.myvendorlink.com/agencies/vcsb/solicitationdetails?vsn=125231,data/raw/volusia_2022_09_12/vendorlink/notices/2022-02-16_125231_RFQ 22-006JH.html,accepted,2026-08-27T19:20:21Z,40a66d6d538b57e5a91c0fd93d5219f204f66b611c667f20be0031bfbcfee311,
volusia_2022_09_12,2022-02-22,board_packet,CACP385EF413,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=CACP385EF413,data/raw/volusia_2022_09_12/boarddocs/packets/2022-02-22_CACP385EF413.html,accepted,2026-08-27T19:15:00Z,4201dbb9ad13e65fe030b2c070405122f25b0df0fbd356ebbc83bd2bbb7602e6,
volusia_2022_09_12,2022-03-08,workshop_packet,CACNUD5E2AA7,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=CACNUD5E2AA7,data/raw/volusia_2022_09_12/boarddocs/packets/2022-03-08_CACNUD5E2AA7.html,accepted,2026-08-27T19:14:53Z,5dffa04b6cfaa225d8eecea8915503d56e158ef4847f433f29f624e8a277b5ec,
volusia_2022_09_12,2022-04-12,board_packet,CB3J594B7746,https://go.boarddocs.com/fla/vcsfl/Board.nsf/Download-AgendaDetailed?open&id=CB3J594B7746,data/raw/volusia_2022_09_12/boarddocs/packets/2022-04-12_CB3J594B7746.html,accepted,2026-08-27T19:15:00Z,35a6ce4591e47f9123121aff9dc789e4cc038295e17f6c4111f8265c2f244741,
